"INDIR","OUTDIR","FOLDER","IN FILE","CHANNEL","OFFSET","DURATION","OUT FILE FS","OUT FILE ZC","DATE","TIME","HOUR","DATE-12","TIME-12","HOUR-12","AUTO ID","PULSES","MATCHING","MATCH RATIO","MARGIN","ALTERNATE 1","ALTERNATE 2","N","Fc","Sc","Dur","Fmax","Fmin","Fmean","TBC","Fk","Tk","S1","Tc","Qual","FILES","MANUAL ID*","ORGID","USERID","REVIEW ORGID","REVIEW USERID","INPATHMD5","OUTPATHMD5FS","OUTPATHMD5ZC"
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240616_033228.wav","0","0","11.014","","","2024-06-16","03:32:28","3","2024-06-15","15:32:28","15","HYPSAV","11","10","0.909","0.815916","EPTNIL","BARBAR","11","31.727","-9.34","5.113","32.336","31.135","31.805","602.716","31.735","1.519","0.52","4.484","1.74","1","HYPSAV","","","","","wN3WOUeT06/JrXdhvaMv0g==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240616_034616.wav","0","0","6.589","","","2024-06-16","03:46:16","3","2024-06-15","15:46:16","15","HYPSAV","8","8","1","0.779566","PIPKUH","EPTNIL","8","33.499","10.68","5.414","35.851","32.982","34.203","510.714","33.868","3.017","35.06","4.728","1.94","1","HYPSAV","","","","","QwMWbDmt5+N2+VtDriyFqQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240616_042353.wav","0","0","4.524","","","2024-06-16","04:23:53","4","2024-06-15","16:23:53","16","HYPSAV","8","8","1","0.716433","EPTNIL","BARBAR","8","31.316","7.79","5.437","32.486","30.893","31.543","496.798","31.535","2.734","32.77","4.102","1.98","1","HYPSAV","","","","","GwGE09Q90lB1pJ7zJkNVjw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240615_034259.wav","0","0","6.539","","","2024-06-15","03:42:59","3","2024-06-14","15:42:59","15","HYPSAV","7","7","1","0.803052","EPTNIL","","7","30.95","15.41","6.649","31.715","30.608","31.233","692.023","31.395","1.709","-130.18","4.606","1.44","1","HYPSAV","","","","","ldFYFehdmB1327KcXim46Q==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240617_012248.wav","0","0","5.239","","","2024-06-17","01:22:48","1","2024-06-16","13:22:48","13","HYPSAV","7","7","1","0.807707","PIPKUH","","7","34.116","5.62","6.052","35.116","33.6","34.291","498.555","34.572","1.271","-83.71","4.184","1.71","1","HYPSAV","","","","","d2H64xJWYXXrvE/ufrUoKw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240616_012121.wav","0","0","4.839","","","2024-06-16","01:21:21","1","2024-06-15","13:21:21","13","HYPSAV","6","6","1","0.945313","EPTNIL","BARBAR","6","31.671","3.14","7.706","32.571","31.438","31.873","562.454","32.088","0.926","-31.83","6.148","1.69","1","HYPSAV","","","","","vLe64hopMozJP7fz+Kk18A==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240616_034249.wav","0","0","12.616","","","2024-06-16","03:42:49","3","2024-06-15","15:42:49","15","HYPSAV","6","6","1","0.895664","EPTNIL","BARBAR","6","32.993","12.69","6.178","33.879","32.724","33.237","647.396","33.595","1.418","-17.53","5.263","1.26","1","HYPSAV","","","","","gMwJ50XcKihFFrQU0kWqiA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240617_040302.wav","0","0","15","","","2024-06-17","04:03:02","4","2024-06-16","16:03:02","16","HYPSAV","7","6","0.857","0.750091","EPTNIL","BARBAR","7","31.376","7.7","5.035","32.53","31.184","31.665","655.545","31.68","2.638","-6.73","4.652","1.54","1","HYPSAV","","","","","Zpjkv3YFbk4/xdYK0iqXbA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240616_041029.wav","0","0","10.779","","","2024-06-16","04:10:29","4","2024-06-15","16:10:29","16","HYPSAV","14","6","0.429","0.129707","","","14","37.761","16.37","3.963","46.002","37.218","39.708","408.367","38.642","1.725","275.22","3.323","3.89","1","HYPSAV","","","","","Fsne6mzXPeaOgjAICPyGqA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240616_033317.wav","0","0","3.444","","","2024-06-16","03:33:17","3","2024-06-15","15:33:17","15","HYPSAV","5","5","1","0.830036","EPTNIL","BARBAR","5","31.356","12.3","4.671","32.135","30.965","31.534","620.852","31.775","1.008","-1.25","3.415","1.3","1","HYPSAV","","","","","xnzI8g5mhVHIOxxXuuyXWg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240616_031422.wav","0","0","5.249","","","2024-06-16","03:14:22","3","2024-06-15","15:14:22","15","HYPSAV","6","5","0.833","0.665006","EPTNIL","BARBAR","6","31.446","12.42","5.521","32.591","31.056","31.7","465.433","31.9","1.194","30.63","3.679","1.01","1","HYPSAV","","","","","4I8rTE3D+GmjEIMqmDlyuQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240614_030524.wav","0","0","4.081","","","2024-06-14","03:05:24","3","2024-06-13","15:05:24","15","HYPSAV","4","4","1","0.657587","BARBAR","EPTNIL","4","33.169","21.19","5.428","36.322","32.925","33.903","569.832","33.942","2.413","47.31","5.007","1.42","1","HYPSAV","","","","","wS0U1GIj2Gz5/9LvAQIWnQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240617_015002.wav","0","0","15","","","2024-06-17","01:50:02","1","2024-06-16","13:50:02","13","HYPSAV","4","4","1","0.945313","EPTNIL","BARBAR","4","32.1","4.15","4.447","32.758","31.72","32.198","687.193","32.299","0.802","84.15","3.381","0.62","1","HYPSAV","","","","","PQtKLLZKQpS8fUtw0mCyKw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240614_030943.wav","0","0","3.494","","","2024-06-14","03:09:43","3","2024-06-13","15:09:43","15","HYPSAV","3","3","1","0.769866","EPTNIL","BARBAR","3","31.011","31.52","4.694","32.094","30.931","31.469","772.723","31.497","2.18","60.83","3.928","0.77","1","HYPSAV","","","","","jBlXKAznwQCRrMJW29B5XQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240616_012017.wav","0","0","15","","","2024-06-16","01:20:17","1","2024-06-15","13:20:17","13","HYPSAV","3","3","1","0.945313","EPTNIL","BARBAR","3","32.087","-0.05","5.634","32.48","31.706","32.136","500.309","32.182","0.534","-14.96","4.715","0.5","1","HYPSAV","","","","","4iH7CVQX7nLJlYG15llVkQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240617_014836.wav","0","0","15","","","2024-06-17","01:48:36","1","2024-06-16","13:48:36","13","HYPSAV","3","3","1","0.902534","EPTNIL","BARBAR","3","32.788","8.48","4.559","33.571","32.523","33.041","1250.414","33.477","0.159","-64.39","3.499","0.75","1","HYPSAV","","","","","wYHaKqZBIdcBzeyLTf+sTA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240617_041332.wav","0","0","13.709","","","2024-06-17","04:13:32","4","2024-06-16","16:13:32","16","HYPSAV","3","3","1","0.614811","BARBAR","EPTNIL","3","33.524","3.99","4.029","34.507","33.063","33.703","946.995","33.714","0.771","17.9","2.67","0.75","1","HYPSAV","","","","","SXQnfhlD1JIgrh4hrDT3/A==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240616_222019.wav","0","0","7.189","","","2024-06-16","22:20:19","22","2024-06-16","10:20:19","10","HYPSAV","4","3","0.75","0.58049","EPTNIL","BARBAR","4","30.897","16.19","8.252","34.207","30.715","31.8","558.563","31.505","4.756","97.49","7.32","0.54","1","HYPSAV","","","","","7Txe+P+fxkxLAx8NhoFaJw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240617_014908.wav","0","0","15","","","2024-06-17","01:49:08","1","2024-06-16","13:49:08","13","HYPSAV","2","2","1","0.54381","BARBAR","EPTNIL","2","32.992","0.96","5.363","33.479","32.389","32.871","767.204","33.058","0.3","-179.86","1.633","0.34","1","HYPSAV","","","","","XiA7+t7YODAwQqSk2Tfo5Q==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240615_223825.wav","0","0","4.513","","","2024-06-15","22:38:25","22","2024-06-15","10:38:25","10","HYPSAV","6","2","0.333","0.133603","","","6","39.235","7.52","2.636","41.191","36.455","39.141","397.795","39.417","1.005","88.69","2.023","3.51","1","HYPSAV","","","","","KBsYYc+idonan1EPtla4Gw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240614_024840.wav","0","0","5.163","","","2024-06-14","02:48:40","2","2024-06-13","14:48:40","14","EPTNIL","3","2","0.667","0.839845","HYPSAV","BARBAR","3","30.272","20.57","6.375","34.732","30.154","31.389","1214.79","30.938","3.719","134.69","6.025","1.08","1","HYPSAV","","","","","XSghLlVC3/EosBkcIPu0xw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240614_020708.wav","0","0","9.179","","","2024-06-14","02:07:08","2","2024-06-13","14:07:08","14","NoID","3","0","0","0","","","3","49.801","211.1","2.529","74.558","44.934","56.888","971.7","54.951","1.379","403.5","2.054","0.78","1","MYODAU","","","","","3PUgaZ5Da5pKnlFgJs+57A==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240616_030236.wav","0","0","7.899","","","2024-06-16","03:02:36","3","2024-06-15","15:02:36","15","NoID","2","0","0","0","","","2","48.119","243.97","2.467","71.765","41.456","54.279","328.714","56.023","1.045","541.67","1.95","0.9","1","MYODAU","","","","","cR6to+YCaeeHjI+Ju7jaxg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240614_014112.wav","0","0","5.214","","","2024-06-14","01:41:12","1","2024-06-13","13:41:12","13","NoID","4","0","0","0","","","4","16.077","47.69","2.978","18.739","15.818","16.878","180.251","16.606","1.726","101.04","2.448","0.83","1","NYCNOC","","","","","kFPC3uvS5x7ssX3ZxY8wWg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240613_234210.wav","0","0","4.874","","","2024-06-13","23:42:10","23","2024-06-13","11:42:10","11","NoID","3","0","0","0","","","3","22.093","12.3","4.083","22.473","21.699","22.065","230.747","22.32","0.586","-33.08","2.273","0.97","1","NYCNOC","","","","","4FYBld40DgX/plvHA5Zdfg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240614_012926.wav","0","0","9.154","","","2024-06-14","01:29:26","1","2024-06-13","13:29:26","13","NoID","11","0","0","0","","","11","23.677","20.48","6.578","25.351","23.326","24.21","614.404","24.069","4.07","65.66","5.576","2.8","1","NYCLEI","","","","","txnF7GOoUGDCNefgpiU9UA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240614_015521.wav","0","0","3.528","","","2024-06-14","01:55:21","1","2024-06-13","13:55:21","13","NoID","3","0","0","0","","","3","21.984","1.46","7.26","22.912","21.451","22.217","257.851","22.043","3.618","-102.87","5.077","0.92","1","NYCNOC","","","","","vtOtBsXD8amWJFPz819A2Q==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240616_041505.wav","0","0","7.093","","","2024-06-16","04:15:05","4","2024-06-15","16:15:05","16","NoID","4","0","0","0","","","4","23.593","-5.5","4.667","24.49","23.059","23.589","300.118","23.658","1.567","123.69","3.049","1.23","1","NYCNOC","","","","","HwQETm84jqwmOZMeoYw8vA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240614_040222.wav","0","0","3.489","","","2024-06-14","04:02:22","4","2024-06-13","16:02:22","16","NYCLEI","2","1","0.5","0.483933","VESMUR","","2","23.49","15.52","3.788","24.349","23.49","23.78","468.556","23.99","0.805","63.76","3.379","0.32","1","NYCNOC","","","","","P3cyJighQl26b6rjZx2xig==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240617_002406.wav","0","0","15","","","2024-06-17","00:24:06","0","2024-06-16","12:24:06","12","NYCLEI","5","2","0.4","0.304343","NYCNOC","","5","23.618","13.94","7.855","28.764","22.972","25.16","832.753","24.018","5.666","64.85","6.77","1.15","1","NYCLEI","","","","","T1+rM8xjdRwY5jww1NzXdA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240613_230926.wav","0","0","15","","","2024-06-13","23:09:26","23","2024-06-13","11:09:26","11","NYCLEI","2","1","0.5","0.188292","EPTSER","","2","24.661","20.35","3.452","27.561","24.396","25.416","293.297","25.006","2.482","276.99","3.452","0.77","1","NYCLEI","","","","","1n167Lo+o2ksnNInZO3Haw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240613_204656.wav","0","0","10.534","","","2024-06-13","20:46:56","20","2024-06-13","08:46:56","8","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","swkujJb/sK0H75PbWYEvVA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240613_205522.wav","0","0","5.004","","","2024-06-13","20:55:22","20","2024-06-13","08:55:22","8","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","7w39Ga/lMqkpKiC4ps37tA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240613_205132.wav","0","0","15","","","2024-06-13","20:51:32","20","2024-06-13","08:51:32","8","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","WpRentpHP4Bj2ymFrylipQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240613_205102.wav","0","0","15","","","2024-06-13","20:51:02","20","2024-06-13","08:51:02","8","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","Hy0oT3j6PviGE+ZvYQqMaw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240613_204924.wav","0","0","11.659","","","2024-06-13","20:49:24","20","2024-06-13","08:49:24","8","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","2MlskVNRl4vjDbS+VE/cRg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240613_205117.wav","0","0","15","","","2024-06-13","20:51:17","20","2024-06-13","08:51:17","8","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","ULeMulDXB3r8SeaaVNS01Q==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 3","/Volumes/Elements/Output CP/Output Punto 3","","SMU08448_20240613_205046.wav","0","0","15","","","2024-06-13","20:50:46","20","2024-06-13","08:50:46","8","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","Uss25YlZAGL2ABI5pKuvbg==","",""
