DATE,TIME,LAT,NS,LON,EW,POWER(V),TEMP(C),#FSFILES,#ZCFILES,#SCRUBBED
2024-Jun-17,04:11:00,41.76915,N,12.39512,E,4.6,17.00,0,0,0
2024-Jun-17,04:12:00,41.76915,N,12.39512,E,4.6,17.00,0,0,0
2024-Jun-17,04:13:00,41.76915,N,12.39512,E,4.6,17.00,0,0,0
2024-Jun-17,04:14:00,41.76915,N,12.39512,E,4.6,17.00,1,0,1
2024-Jun-17,04:15:00,41.76915,N,12.39512,E,4.5,17.00,0,0,0
2024-Jun-17,04:16:00,41.76915,N,12.39512,E,4.5,17.00,0,0,1
2024-Jun-17,04:17:00,41.76915,N,12.39512,E,4.5,17.00,0,0,0
2024-Jun-17,04:18:00,41.76915,N,12.39512,E,4.5,17.00,0,0,1
2024-Jun-17,04:19:00,41.76915,N,12.39512,E,4.5,17.00,0,0,2
2024-Jun-17,04:20:00,41.76915,N,12.39512,E,4.5,17.00,0,0,3
2024-Jun-17,04:21:00,41.76915,N,12.39512,E,4.5,17.00,0,0,0
2024-Jun-17,04:22:00,41.76915,N,12.39512,E,4.5,17.00,0,0,0
2024-Jun-17,04:23:00,41.76915,N,12.39512,E,4.5,17.00,0,0,0
2024-Jun-17,04:24:00,41.76915,N,12.39512,E,4.5,17.00,0,0,0
2024-Jun-17,04:25:00,41.76915,N,12.39512,E,4.5,17.00,0,0,0
2024-Jun-17,04:26:00,41.76915,N,12.39512,E,4.5,17.00,0,0,0
2024-Jun-17,04:27:00,41.76915,N,12.39512,E,4.5,17.00,0,0,0
2024-Jun-17,04:28:00,41.76915,N,12.39512,E,4.5,17.00,0,0,0
2024-Jun-17,04:29:00,41.76915,N,12.39512,E,4.5,17.00,0,0,1
2024-Jun-17,04:30:00,41.76915,N,12.39512,E,4.5,17.00,0,0,0
2024-Jun-17,04:31:00,41.76915,N,12.39512,E,4.5,17.00,0,0,1
2024-Jun-17,04:32:00,41.76915,N,12.39512,E,4.5,17.00,0,0,0
2024-Jun-17,04:33:00,41.76915,N,12.39512,E,4.5,17.00,0,0,0
2024-Jun-17,04:34:00,41.76915,N,12.39512,E,4.5,17.00,0,0,2
2024-Jun-17,04:35:00,41.76915,N,12.39512,E,4.5,17.00,0,0,2
2024-Jun-17,04:36:00,41.76915,N,12.39512,E,4.5,17.00,0,0,0
2024-Jun-17,04:37:00,41.76915,N,12.39512,E,4.5,17.00,0,0,0
2024-Jun-17,04:38:00,41.76915,N,12.39512,E,4.5,17.00,0,0,1
2024-Jun-17,04:39:00,41.76915,N,12.39512,E,4.5,17.00,0,0,0
2024-Jun-17,04:40:00,41.76915,N,12.39512,E,4.5,17.00,0,0,0
2024-Jun-17,04:41:00,41.76915,N,12.39512,E,4.5,17.00,0,0,1
2024-Jun-17,04:42:00,41.76915,N,12.39512,E,4.5,17.00,0,0,0
2024-Jun-17,04:43:00,41.76915,N,12.39512,E,4.5,17.00,0,0,1
2024-Jun-17,04:44:00,41.76915,N,12.39512,E,4.5,17.00,0,0,0
2024-Jun-17,04:45:00,41.76915,N,12.39512,E,4.5,17.00,0,0,1
2024-Jun-17,04:46:00,41.76915,N,12.39512,E,4.5,17.00,0,0,0
2024-Jun-17,04:47:00,41.76915,N,12.39512,E,4.5,17.00,0,0,0
2024-Jun-17,04:48:00,41.76915,N,12.39512,E,4.6,17.00,0,0,1
2024-Jun-17,04:49:00,41.76915,N,12.39512,E,4.6,17.00,0,0,1
2024-Jun-17,04:50:00,41.76915,N,12.39512,E,4.6,17.00,0,0,0
2024-Jun-17,04:51:00,41.76915,N,12.39512,E,4.6,17.00,0,0,1
2024-Jun-17,04:52:00,41.76915,N,12.39512,E,4.6,17.00,0,0,0
2024-Jun-17,04:53:00,41.76915,N,12.39512,E,4.6,17.00,0,0,0
2024-Jun-17,04:54:00,41.76915,N,12.39512,E,4.6,17.00,0,0,0
2024-Jun-17,04:55:00,41.76915,N,12.39512,E,4.6,17.00,0,0,0
2024-Jun-17,04:56:00,41.76915,N,12.39512,E,4.6,17.00,0,0,0
2024-Jun-17,04:57:00,41.76915,N,12.39512,E,4.6,17.00,0,0,0
2024-Jun-17,04:58:00,41.76915,N,12.39512,E,4.6,17.00,0,0,0
2024-Jun-17,04:59:00,41.76915,N,12.39512,E,4.6,17.00,0,0,0
2024-Jun-17,05:00:00,41.76915,N,12.39512,E,4.6,17.00,0,0,0
2024-Jun-17,05:01:00,41.76915,N,12.39512,E,4.6,17.00,0,0,0
2024-Jun-17,05:02:00,41.76915,N,12.39512,E,4.6,17.00,0,0,0
2024-Jun-17,05:03:00,41.76915,N,12.39512,E,4.6,17.00,0,0,0
2024-Jun-17,05:04:00,41.76915,N,12.39512,E,4.6,17.00,0,0,0
2024-Jun-17,05:05:00,41.76915,N,12.39512,E,4.6,17.00,0,0,0
2024-Jun-17,05:06:00,41.76915,N,12.39512,E,4.6,17.00,0,0,0
2024-Jun-17,05:07:00,41.76915,N,12.39512,E,4.6,17.00,0,0,0
2024-Jun-17,05:08:00,41.76915,N,12.39512,E,4.6,17.00,0,0,0
2024-Jun-17,05:09:00,41.76915,N,12.39512,E,4.6,17.00,0,0,1
2024-Jun-17,05:10:00,41.76915,N,12.39512,E,4.5,16.50,0,0,0
2024-Jun-17,05:11:00,41.76915,N,12.39512,E,4.5,16.50,0,0,0
2024-Jun-17,05:12:00,41.76915,N,12.39512,E,4.5,16.50,0,0,0
2024-Jun-17,05:13:00,41.76915,N,12.39512,E,4.5,16.50,0,0,0
2024-Jun-17,05:14:00,41.76915,N,12.39512,E,4.5,16.50,0,0,0
2024-Jun-17,05:15:00,41.76915,N,12.39512,E,4.5,16.50,0,0,0
2024-Jun-17,05:16:00,41.76915,N,12.39512,E,4.5,16.50,0,0,0
2024-Jun-17,05:17:00,41.76915,N,12.39512,E,4.5,16.50,0,0,0
2024-Jun-17,05:18:00,41.76915,N,12.39512,E,4.5,16.50,0,0,0
2024-Jun-17,05:19:00,41.76915,N,12.39512,E,4.5,16.50,0,0,0
2024-Jun-17,05:20:00,41.76915,N,12.39512,E,4.5,16.50,0,0,0
2024-Jun-17,05:21:00,41.76915,N,12.39512,E,4.5,16.50,0,0,0
2024-Jun-17,05:22:00,41.76915,N,12.39512,E,4.5,16.50,0,0,0
2024-Jun-17,05:23:00,41.76915,N,12.39512,E,4.5,16.50,0,0,0
2024-Jun-17,05:24:00,41.76915,N,12.39512,E,4.5,16.50,0,0,0
2024-Jun-17,05:25:00,41.76915,N,12.39512,E,4.5,16.50,0,0,0
2024-Jun-17,05:26:00,41.76915,N,12.39512,E,4.5,16.50,0,0,0
2024-Jun-17,05:27:00,41.76915,N,12.39512,E,4.5,16.50,0,0,0
2024-Jun-17,05:28:00,41.76915,N,12.39512,E,4.5,16.50,0,0,0
2024-Jun-17,05:29:00,41.76915,N,12.39512,E,4.5,16.50,0,0,0
2024-Jun-17,05:30:00,41.76915,N,12.39512,E,4.5,16.50,0,0,0
2024-Jun-17,05:31:00,41.76915,N,12.39512,E,4.5,16.50,0,0,0
2024-Jun-17,05:32:00,41.76915,N,12.39512,E,4.5,16.50,0,0,0
2024-Jun-17,05:33:00,41.76915,N,12.39512,E,4.5,16.50,0,0,0
2024-Jun-17,05:34:00,41.76915,N,12.39512,E,4.5,16.50,0,0,0
