"INDIR","OUTDIR","FOLDER","IN FILE","CHANNEL","OFFSET","DURATION","OUT FILE FS","OUT FILE ZC","DATE","TIME","HOUR","DATE-12","TIME-12","HOUR-12","AUTO ID","PULSES","MATCHING","MATCH RATIO","MARGIN","ALTERNATE 1","ALTERNATE 2","N","Fc","Sc","Dur","Fmax","Fmin","Fmean","TBC","Fk","Tk","S1","Tc","Qual","FILES","MANUAL ID*","ORGID","USERID","REVIEW ORGID","REVIEW USERID","INPATHMD5","OUTPATHMD5FS","OUTPATHMD5ZC"
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_031804.wav","0","0","15","","","2024-06-14","03:18:04","3","2024-06-13","15:18:04","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","CF5Zs755ahtzHTXisIHMvA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_031820.wav","0","0","15","","","2024-06-14","03:18:20","3","2024-06-13","15:18:20","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","DOwaLVZ4Mco8VL9ixpC8qw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_031835.wav","0","0","15","","","2024-06-14","03:18:35","3","2024-06-13","15:18:35","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","zPKbiu3fyPIvuF6OA9y/nw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_031850.wav","0","0","15","","","2024-06-14","03:18:50","3","2024-06-13","15:18:50","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","LOHWuqOV2X0/GRDUSy90+A==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_031905.wav","0","0","15","","","2024-06-14","03:19:05","3","2024-06-13","15:19:05","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","2H8tiW+qtIS3HrFtLfvIoQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_031921.wav","0","0","15","","","2024-06-14","03:19:21","3","2024-06-13","15:19:21","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","EK0TfsC7r3P/5oClbuttcQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_031936.wav","0","0","15","","","2024-06-14","03:19:36","3","2024-06-13","15:19:36","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","QRzYSv4xiXr63SbJ3oX7iQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_031951.wav","0","0","15","","","2024-06-14","03:19:51","3","2024-06-13","15:19:51","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","r0fHVVaSDF+YY/Xy5vkcmA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032007.wav","0","0","15","","","2024-06-14","03:20:07","3","2024-06-13","15:20:07","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","SuUR/Fh9rhklMLPG47PbRg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032022.wav","0","0","15","","","2024-06-14","03:20:22","3","2024-06-13","15:20:22","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","b2cspxULTiXzq07zwLbFBQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032037.wav","0","0","15","","","2024-06-14","03:20:37","3","2024-06-13","15:20:37","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","0XsRd1qSlshtpNAjFk1jQQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032053.wav","0","0","15","","","2024-06-14","03:20:53","3","2024-06-13","15:20:53","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","Mmhr6ApcYPvCHL9/MfTCHQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032108.wav","0","0","15","","","2024-06-14","03:21:08","3","2024-06-13","15:21:08","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","li5nA3Vw+o2isyZ4cNvDWA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032123.wav","0","0","15","","","2024-06-14","03:21:23","3","2024-06-13","15:21:23","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","dZ3XPc6YT2j4QoBf1UUl4A==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032138.wav","0","0","15","","","2024-06-14","03:21:38","3","2024-06-13","15:21:38","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","HvjRRIFuEqbY1U4VVBd14g==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032154.wav","0","0","15","","","2024-06-14","03:21:54","3","2024-06-13","15:21:54","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","DmLeXqGzecLZdheNnG2Arg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032209.wav","0","0","15","","","2024-06-14","03:22:09","3","2024-06-13","15:22:09","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","dX4dkefLRvu+OFv7cg7sGA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032224.wav","0","0","15","","","2024-06-14","03:22:24","3","2024-06-13","15:22:24","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","Xr07UqoRJSrizEB7bcUi6A==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032239.wav","0","0","15","","","2024-06-14","03:22:39","3","2024-06-13","15:22:39","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","b5ul0xhEJB59FYtLjSqzvA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032255.wav","0","0","15","","","2024-06-14","03:22:55","3","2024-06-13","15:22:55","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","J8KoF/Nl2QiCtjEeNod2cw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032310.wav","0","0","15","","","2024-06-14","03:23:10","3","2024-06-13","15:23:10","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","ZJb8ey2f+i5gq1Wzd4xylw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032337.wav","0","0","3.045","","","2024-06-14","03:23:37","3","2024-06-13","15:23:37","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","xxquyX7MieLWMTDl6BNYhA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032340.wav","0","0","15","","","2024-06-14","03:23:40","3","2024-06-13","15:23:40","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","SrkR/dvZIImIDr6pc2ThLQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032356.wav","0","0","15","","","2024-06-14","03:23:56","3","2024-06-13","15:23:56","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","WkEocl+Cef8CZiqQ3yVzWA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032428.wav","0","0","15","","","2024-06-14","03:24:28","3","2024-06-13","15:24:28","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","yhpTmH/akk15dWEtIT3p7w==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032459.wav","0","0","15","","","2024-06-14","03:24:59","3","2024-06-13","15:24:59","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","dqqCDWacY3RJw3yZaEifHA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032411.wav","0","0","15","","","2024-06-14","03:24:11","3","2024-06-13","15:24:11","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","QYK+2g7MFZ7bR4k4OEgtAg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032514.wav","0","0","15","","","2024-06-14","03:25:14","3","2024-06-13","15:25:14","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","hsVgKzW1c9EZpt2rjny6ng==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032530.wav","0","0","15","","","2024-06-14","03:25:30","3","2024-06-13","15:25:30","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","rtwX05DfZ73xGxLZk+L1BA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032545.wav","0","0","15","","","2024-06-14","03:25:45","3","2024-06-13","15:25:45","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","OYXzgy9HTsD4Eja7Wd5s+Q==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032601.wav","0","0","15","","","2024-06-14","03:26:01","3","2024-06-13","15:26:01","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","Z/XDgAwfGUm7dSKqJJmZHw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032616.wav","0","0","15","","","2024-06-14","03:26:16","3","2024-06-13","15:26:16","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","lfKa891QDbLVY2tcTBywXQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032631.wav","0","0","15","","","2024-06-14","03:26:31","3","2024-06-13","15:26:31","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","tO1gQNWf+kGuT6APUK12VA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032647.wav","0","0","15","","","2024-06-14","03:26:47","3","2024-06-13","15:26:47","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","jp8aoFSw7pRxLTCV9n9fZg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032702.wav","0","0","15","","","2024-06-14","03:27:02","3","2024-06-13","15:27:02","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","waE40TO4jpmgmARac6FB3g==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032719.wav","0","0","15","","","2024-06-14","03:27:19","3","2024-06-13","15:27:19","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","Bo5Y/z/UXwGdx6YUWomayg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032734.wav","0","0","15","","","2024-06-14","03:27:34","3","2024-06-13","15:27:34","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","4hlybR6Qh3VnZw+ULwHLxA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032749.wav","0","0","15","","","2024-06-14","03:27:49","3","2024-06-13","15:27:49","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","zCR80B5Y/sLOkON/wYDzig==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032805.wav","0","0","15","","","2024-06-14","03:28:05","3","2024-06-13","15:28:05","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","kwPDqHjn44wMmGtX3BGTLQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032820.wav","0","0","15","","","2024-06-14","03:28:20","3","2024-06-13","15:28:20","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","ceKv6YwZ/UakC6mzuWaoIg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032835.wav","0","0","15","","","2024-06-14","03:28:35","3","2024-06-13","15:28:35","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","hlbPLZFCYXOJy8QXKGB7dg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032850.wav","0","0","15","","","2024-06-14","03:28:50","3","2024-06-13","15:28:50","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","GZbeAcB6pAp3WABywsQtfg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032906.wav","0","0","15","","","2024-06-14","03:29:06","3","2024-06-13","15:29:06","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","UZkXk0Cytjk4+ZRr2vgOjw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032922.wav","0","0","15","","","2024-06-14","03:29:22","3","2024-06-13","15:29:22","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","CztRfUwYRT8NIoXkruLJdA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032937.wav","0","0","15","","","2024-06-14","03:29:37","3","2024-06-13","15:29:37","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","O7GDvSTsLBl7+uSYFEzQJQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_032952.wav","0","0","15","","","2024-06-14","03:29:52","3","2024-06-13","15:29:52","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","dHfdgCuIfmZhsIg/Ze1lwQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_033008.wav","0","0","15","","","2024-06-14","03:30:08","3","2024-06-13","15:30:08","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","Kqyr242GLgCZ5C/0HL4LXQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_033023.wav","0","0","15","","","2024-06-14","03:30:23","3","2024-06-13","15:30:23","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","277UoJVbqET9pzhMbUZRpQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_033039.wav","0","0","15","","","2024-06-14","03:30:39","3","2024-06-13","15:30:39","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","dyZFzVaC2aHZwzcxwHMVVQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_033054.wav","0","0","15","","","2024-06-14","03:30:54","3","2024-06-13","15:30:54","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","jPgNfGOSGhJ3lILsWFI+Bw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_033109.wav","0","0","15","","","2024-06-14","03:31:09","3","2024-06-13","15:31:09","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","JVwGio86us7gv/vmSJLRQw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_033125.wav","0","0","15","","","2024-06-14","03:31:25","3","2024-06-13","15:31:25","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","pjJSMLZhP6HSTFJPq4+GPw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_033141.wav","0","0","15","","","2024-06-14","03:31:41","3","2024-06-13","15:31:41","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","L1icyNaegjdbgI/fSvBINw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_033156.wav","0","0","15","","","2024-06-14","03:31:56","3","2024-06-13","15:31:56","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","ybC2l0AD9KPOGw/8PGHBBw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_033211.wav","0","0","15","","","2024-06-14","03:32:11","3","2024-06-13","15:32:11","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","riGcqaaPkjbM3MMcfzAm8Q==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_033227.wav","0","0","15","","","2024-06-14","03:32:27","3","2024-06-13","15:32:27","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","LsfkhN5fbPD0mg3aqx95Fw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_033243.wav","0","0","15","","","2024-06-14","03:32:43","3","2024-06-13","15:32:43","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","G1uOruwlo1SQPP3wIkVpKw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_033258.wav","0","0","15","","","2024-06-14","03:32:58","3","2024-06-13","15:32:58","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","vN+04w3u8tdjvwPz6SdjvA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_033314.wav","0","0","15","","","2024-06-14","03:33:14","3","2024-06-13","15:33:14","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","RjR86lMtb38eWq6vRtZY+Q==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_033329.wav","0","0","15","","","2024-06-14","03:33:29","3","2024-06-13","15:33:29","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","1hQJq8Az7aaUn/UUyViwqQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_033344.wav","0","0","15","","","2024-06-14","03:33:44","3","2024-06-13","15:33:44","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","Llyo65mTkXsaeONYH+tNdw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_033400.wav","0","0","15","","","2024-06-14","03:34:00","3","2024-06-13","15:34:00","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","gIqWAiDCWKCVRPINvLU96w==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_033415.wav","0","0","15","","","2024-06-14","03:34:15","3","2024-06-13","15:34:15","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","rK0BRwPVqsQV64LSXdMTyw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_033431.wav","0","0","15","","","2024-06-14","03:34:31","3","2024-06-13","15:34:31","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","hOcYQyWTyItnAJmJ/453QQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_033446.wav","0","0","15","","","2024-06-14","03:34:46","3","2024-06-13","15:34:46","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","0hHXRT3H7x4JmulE8PmwOQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_033502.wav","0","0","15","","","2024-06-14","03:35:02","3","2024-06-13","15:35:02","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","pSeEb54sXYBewQY01lbm5A==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_033518.wav","0","0","15","","","2024-06-14","03:35:18","3","2024-06-13","15:35:18","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","OsdrwVkVjbkh42aSwPy59w==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_033533.wav","0","0","15","","","2024-06-14","03:35:33","3","2024-06-13","15:35:33","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","SQ69/ZQkoq2NOPB9zN3VcQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_033549.wav","0","0","15","","","2024-06-14","03:35:49","3","2024-06-13","15:35:49","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","FHWaS+DmD7aLNPRmCV2+fA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_033605.wav","0","0","15","","","2024-06-14","03:36:05","3","2024-06-13","15:36:05","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","9nsN8RpQQi4/Cq/XZ6JX1Q==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_033620.wav","0","0","15","","","2024-06-14","03:36:20","3","2024-06-13","15:36:20","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","BKP1GE4DlRi/5OYkOtZp/A==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_033636.wav","0","0","15","","","2024-06-14","03:36:36","3","2024-06-13","15:36:36","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","sNjRk3HxRQLuyx/pesltuw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_033651.wav","0","0","15","","","2024-06-14","03:36:51","3","2024-06-13","15:36:51","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","cvqwm/wEkm5jdjZ3B3LkRA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_033707.wav","0","0","15","","","2024-06-14","03:37:07","3","2024-06-13","15:37:07","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","Kt4DKx0pviHfAAabZaTVZQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_033722.wav","0","0","15","","","2024-06-14","03:37:22","3","2024-06-13","15:37:22","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","aZhFaNwF2EXmBR84x+dhbQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_033737.wav","0","0","15","","","2024-06-14","03:37:37","3","2024-06-13","15:37:37","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","UOn63XZ8g46FEPsrHHBrXQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_033752.wav","0","0","15","","","2024-06-14","03:37:52","3","2024-06-13","15:37:52","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","ijWKmbG7APyd+4q9xaaSkg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_033808.wav","0","0","15","","","2024-06-14","03:38:08","3","2024-06-13","15:38:08","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","4m1V+Do0UTh3F3V4cxKCsA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_033823.wav","0","0","15","","","2024-06-14","03:38:23","3","2024-06-13","15:38:23","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","eILZ6RN83n9yrLlLtOKsYg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240614_033839.wav","0","0","15","","","2024-06-14","03:38:39","3","2024-06-13","15:38:39","15","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","/2zYs0hyVsvBWG3POAE6GQ==","",""
